District,Year,Crop,Season,Area,Production,Yield,Yield_Lag1,Yield_Lag2,Yield_3yr_Avg,Yield_3yr_Std
Satara,2018,Rice,Kharif,47026.0,109002.0,2.317909241696083,1.8122270742358078,1.7468085106382978,1.9589816088567293,0.31255668498295835
Satara,2018,Safflower,Rabi,90.0,17.0,0.18888888888888888,1.0,1.0,0.7296296296296297,0.46829521834269644
Satara,2018,Sesamum,Kharif,15.0,2.0,0.13333333333333333,0.3,0.25,0.22777777777777775,0.08552669065744772
Satara,2018,Soyabean,Kharif,65692.0,112215.0,1.7081988674420021,1.843615494978479,1.8125,1.7881047874734939,0.07092785453542498
Satara,2018,Sunflower,Kharif,40.0,10.0,0.25,0.5736040609137056,0.3486238532110092,0.39074263804157167,0.16586256686384276
Satara,2018,Urad,Kharif,3250.0,1816.0,0.5587692307692308,0.52245670995671,0.5074074074074074,0.5295444493777827,0.026404284923825214
Satara,2018,Wheat,Rabi,34140.0,70500.0,2.0650263620386644,2.0188172043010755,2.0,2.02794785544658,0.03346092546167003
Satara,2019,Arhar_Tur,Kharif,1903.0,1588.0,0.8344718864950079,0.7125382262996942,0.17647058823529413,0.5744935670099988,0.3500481011185082
Satara,2019,Bajra,Kharif,57299.0,29615.0,0.516850206809892,0.5222146673142302,0.5059347181008902,0.5149998640750041,0.008296204721118992
Satara,2019,Cottonlint,Kharif,14.0,26.0,1.8571428571428572,1.7619047619047619,1.1764705882352942,1.5985060690943043,0.3685824657034935
Satara,2019,Gram,Rabi,28312.0,27602.0,0.9749222944334558,0.904796511627907,0.932258064516129,0.9373256235258305,0.03533647505425661
Satara,2019,Groundnut,Kharif,33491.0,30607.0,0.9138873130094652,1.0770979110271208,1.4126506024096386,1.1345452754820748,0.2542958011360695
Satara,2019,Groundnut,Summer,2418.0,4877.0,2.0169561621174523,1.9183673469387754,1.8982229402261712,1.944515483094133,0.06353887206640318
Satara,2019,Jowar,Kharif,26269.0,18280.0,0.695877269785679,1.1168970055939453,1.3734439834024896,1.0620727529273715,0.34209419296548677
Satara,2019,Jowar,Rabi,156560.0,124992.0,0.7983648441492079,0.7747489239598279,0.9121522693997072,0.8284220125029144,0.07346764499832562
Satara,2019,Maize,Kharif,22139.0,31069.0,1.4033605853922941,2.185019682944994,3.099476439790576,2.229285569375955,0.8489239361753451
Satara,2019,Maize,Rabi,11535.0,39293.0,3.4064152579107065,2.7029520295202953,2.7615384615384615,2.956968582989821,0.390332970298736
Satara,2019,Maize,Summer,2126.0,3932.0,1.8494825964252117,1.3988095238095237,1.5906680805938493,1.612986733609528,0.22616398099507815
Satara,2019,MoongGreen_Gram,Kharif,11726.0,4250.0,0.3624424356131673,0.5902899056933287,0.4554505999489405,0.4693943137518121,0.1145619385810347
Satara,2019,Niger_seed,Kharif,1384.0,512.0,0.3699421965317919,0.18027433050293926,0.14814814814814814,0.23278822506095978,0.11986005095877315
Satara,2019,Other_Cereals,Kharif,278.0,125.0,0.44964028776978415,0.45,0.42857142857142855,0.4427372387804042,0.012269269838897633
Satara,2019,Other_Cereals,Rabi,263.0,87.0,0.33079847908745247,0.3,0.36363636363636365,0.3314782809079387,0.03182362789031549
Satara,2019,Other_Kharif_pulses,Kharif,41511.0,25446.0,0.6129941461299414,0.6130094799421563,1.1,0.7753345420240326,0.28116853444302753
Satara,2019,Other_Rabi_pulses,Rabi,686.0,368.0,0.5364431486880467,0.5405405405405406,0.15625,0.411077896409529,0.22069694095382816
Satara,2019,Ragi,Kharif,5361.0,5725.0,1.067897780264876,1.059876888640179,1.1333333333333333,1.0870360007461295,0.040294738231333616
Satara,2019,Rapeseed_&Mustard,Rabi,64.0,11.0,0.171875,0.3333333333333333,0.4,0.30173611111111115,0.1172989439226559
Satara,2019,Rice,Kharif,49635.0,71367.0,1.4378362042913266,2.317909241696083,1.8122270742358078,1.8559908400744058,0.4416656973232016
Satara,2019,Safflower,Rabi,60.0,28.0,0.4666666666666667,0.18888888888888888,1.0,0.5518518518518519,0.4122107415791721
Satara,2019,Sesamum,Kharif,24.0,5.0,0.20833333333333334,0.13333333333333333,0.3,0.21388888888888888,0.08347210667398142
Satara,2019,Soyabean,Kharif,70605.0,101747.0,1.4410735783584732,1.7081988674420021,1.843615494978479,1.6642959802596515,0.2048306527017786
Satara,2019,Sunflower,Kharif,138.0,66.0,0.4782608695652174,0.25,0.5736040609137056,0.4339549768263078,0.16628937476130012
Satara,2019,Sunflower,Rabi,17.0,8.0,0.47058823529411764,0.5,0.6563451776649746,0.5423111376530307,0.09984530377971093
Satara,2019,Urad,Kharif,3479.0,1260.0,0.36217303822937624,0.5587692307692308,0.52245670995671,0.48113299298510565,0.104610003912407
Satara,2019,Wheat,Rabi,37755.0,74506.0,1.9734074956959342,2.0650263620386644,2.0188172043010755,2.0190836873452245,0.04581001448800542
Satara,2019,other_oilseeds,Kharif,3.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
Satara,2019,other_oilseeds,Rabi,64.0,11.0,0.171875,0.13,0.13,0.171875,0.0
Satara,2020,Arhar_Tur,Kharif,1153.0,392.14,0.34010407632263656,0.8344718864950079,0.7125382262996942,0.6290380630391129,0.2575443474084887
Satara,2020,Bajra,Kharif,64829.0,57498.38,0.8869237532585725,0.516850206809892,0.5222146673142302,0.6419962091275649,0.21213043337687484
Satara,2020,Cottonlint,Kharif,9.0,5.0,0.5555555555555556,1.8571428571428572,1.7619047619047619,1.3915343915343914,0.7255432684199764
Satara,2020,Gram,Rabi,29564.61,28111.31,0.9508432548239263,0.9749222944334558,0.904796511627907,0.943520686961763,0.03563174642919537
Satara,2020,Groundnut,Kharif,33116.0,58530.6,1.7674417200144945,0.9138873130094652,1.0770979110271208,1.2528089813503602,0.4530944345332776
Satara,2020,Groundnut,Summer,2779.89,5867.81,2.1108065427049274,2.0169561621174523,1.9183673469387754,2.015376683920385,0.0962293202735655
Satara,2020,Jowar,Kharif,19760.0,32207.91,1.62995495951417,0.695877269785679,1.1168970055939453,1.1475764116312648,0.467793973965282
Satara,2020,Jowar,Rabi,132301.63,134538.15,1.0169047048022009,0.7983648441492079,0.7747489239598279,0.8633394909704122,0.13351454638353094
Satara,2020,Maize,Kharif,17081.0,44277.37,2.5922001053802473,1.4033605853922941,2.185019682944994,2.060193457905845,0.6041697120134697
Satara,2020,Maize,Rabi,13906.69,48182.54,3.4647022404324823,3.4064152579107065,2.7029520295202953,3.191356509287828,0.4239735191914914
Satara,2020,Maize,Summer,2454.5,5154.45,2.1,1.8494825964252117,1.3988095238095237,1.7827640400782452,0.3553245633161667
Satara,2020,MoongGreen_Gram,Kharif,10283.32,7120.51,0.6924329885678945,0.3624424356131673,0.5902899056933287,0.5483884432914635,0.16893857070960097
Satara,2020,Niger_seed,Kharif,1316.33,559.31,0.4249010506483936,0.3699421965317919,0.18027433050293926,0.3250391925610416,0.12834628111666702
Satara,2020,Other_Cereals,Kharif,282.0,121.26,0.43,0.44964028776978415,0.45,0.44321342925659474,0.011444578749845632
Satara,2020,Other_Cereals,Rabi,298.0,126.65,0.42500000000000004,0.33079847908745247,0.3,0.3519328263624842,0.06512484530543063
Satara,2020,Other_Kharif_pulses,Kharif,40151.0,44728.21,1.1139999003760803,0.6129941461299414,0.6130094799421563,0.780001175482726,0.2892513806908644
Satara,2020,Other_Rabi_pulses,Rabi,894.0,402.3,0.45,0.5364431486880467,0.5405405405405406,0.5089945630761957,0.05113184926649607
Satara,2020,Ragi,Kharif,4740.0,6250.29,1.318626582278481,1.067897780264876,1.059876888640179,1.1488004170611787,0.1471284420835243
Satara,2020,Rice,Kharif,46954.0,108948.5,2.320324147037526,1.4378362042913266,2.317909241696083,2.025356531008312,0.5088089608794015
Satara,2020,Safflower,Rabi,12.29,13.8,1.1228641171684297,0.4666666666666667,0.18888888888888888,0.5928065575746619,0.4795945014474892
Satara,2020,Sesamum,Kharif,38.0,11.27,0.29657894736842105,0.20833333333333334,0.13333333333333333,0.2127485380116959,0.08171231944870383
Satara,2020,Soyabean,Kharif,74250.34,167956.63,2.2620317967567556,1.4410735783584732,1.7081988674420021,1.8037680808524101,0.41874002077999867
Satara,2020,Sunflower,Kharif,68.07,46.46,0.6825326869399149,0.4782608695652174,0.25,0.4702645188350442,0.21637718811514195
Satara,2020,Sunflower,Rabi,12.0,4.68,0.38999999999999996,0.47058823529411764,0.5,0.4535294117647059,0.05694956185218387
Satara,2020,Urad,Kharif,4207.95,2860.97,0.6798963866015518,0.36217303822937624,0.5587692307692308,0.5336128852000529,0.16034856661973507
Satara,2020,Wheat,Rabi,35435.63,76780.86,2.1667699995738756,1.9734074956959342,2.0650263620386644,2.0684012857694913,0.09672542095606694
Satara,2020,other_oilseeds,Kharif,120.0,30.0,0.25,0.3333333333333333,0.3333333333333333,0.25,0.0
Satara,2020,other_oilseeds,Rabi,36.0,8.1,0.22499999999999998,0.171875,0.13,0.175625,0.04761089029833404
Satara,2021,Arhar_Tur,Kharif,1223.0,409.46,0.33479967293540475,0.34010407632263656,0.8344718864950079,0.5031252119176831,0.2869668939771841
Satara,2021,Bajra,Kharif,50559.0,47375.23,0.9370286200280861,0.8869237532585725,0.516850206809892,0.7802675266988501,0.22949757674452473
Satara,2021,Cottonlint,Kharif,162.0,243.0,1.5,0.5555555555555556,1.8571428571428572,1.3042328042328042,0.6725146631243379
Satara,2021,Gram,Rabi,34108.66,39339.91,1.15337014118995,0.9508432548239263,0.9749222944334558,1.026378563482444,0.11063496573692284
Satara,2021,Groundnut,Kharif,36418.0,60723.37,1.6673999121313636,1.7674417200144945,0.9138873130094652,1.4495763150517744,0.4666091737342347
Satara,2021,Groundnut,Summer,2957.43,5371.37,1.8162289555458626,2.1108065427049274,2.0169561621174523,1.9813305534560808,0.1504854700909172
Satara,2021,Jowar,Kharif,16553.0,22248.89,1.3441001631124267,1.62995495951417,0.695877269785679,1.2233107974707584,0.47861031722186714
Satara,2021,Jowar,Rabi,111364.77,134409.48,1.2069299833331493,1.0169047048022009,0.7983648441492079,1.0073998440948528,0.20444834316251612
Satara,2021,Maize,Kharif,18850.0,62593.31,3.3205999999999998,2.5922001053802473,1.4033605853922941,2.438720230257514,0.9677906784434797
Satara,2021,Maize,Rabi,24256.11,104296.42,4.299799926698881,3.4647022404324823,3.4064152579107065,3.72363914168069,0.49982024841682343
Satara,2021,Maize,Summer,2691.19,8208.13,3.0500001857914154,2.1,1.8494825964252117,2.3331609274055425,0.6333116406208484
Satara,2021,MoongGreen_Gram,Kharif,15698.24,8828.69,0.5623999887885521,0.6924329885678945,0.3624424356131673,0.5390918043232046,0.16622543384556002
Satara,2021,Niger_seed,Kharif,552.0,94.45,0.17110507246376813,0.4249010506483936,0.3699421965317919,0.32198277321465124,0.13352220545421362
Satara,2021,Other_Cereals,Kharif,387.0,193.5,0.5,0.43,0.44964028776978415,0.4598800959232614,0.03610595869472265
Satara,2021,Other_Cereals,Rabi,123.0,56.58,0.45999999999999996,0.42500000000000004,0.33079847908745247,0.4052661596958174,0.06682309923516067
Satara,2021,Other_Kharif_pulses,Kharif,40426.0,56596.4,1.4000000000000001,1.1139999003760803,0.6129941461299414,1.0423313488353407,0.3983677189060327
Satara,2021,Other_Rabi_pulses,Rabi,2905.0,1379.88,0.4750017211703959,0.45,0.5364431486880467,0.4871482899528141,0.04448324222294819
Satara,2021,Ragi,Kharif,5158.0,6206.11,1.2032008530438154,1.318626582278481,1.067897780264876,1.1965750718623906,0.12549565240275387
Satara,2021,Rice,Kharif,45099.32,88918.68,1.9716190842788759,2.320324147037526,1.4378362042913266,1.9099264785359098,0.4444667878206676
Satara,2021,Sesamum,Kharif,35.0,6.68,0.19085714285714284,0.29657894736842105,0.20833333333333334,0.2319231411862991,0.05667128252638241
Satara,2021,Soyabean,Kharif,74839.0,177450.75,2.37109996125015,2.2620317967567556,1.4410735783584732,2.024735112121793,0.5083990122164902
Satara,2021,Soyabean,Summer,1637.0,2864.75,1.75,1.75,1.75,1.75,0.0
Satara,2021,Sunflower,Kharif,129.41,74.19,0.5732941812842902,0.6825326869399149,0.4782608695652174,0.5780292459298075,0.10221819540222925
Satara,2021,Sunflower,Rabi,34.0,44.84,1.3188235294117647,0.38999999999999996,0.47058823529411764,0.7264705882352942,0.514572755892951
Satara,2021,Urad,Kharif,4197.43,3248.39,0.7738997434144226,0.6798963866015518,0.36217303822937624,0.6053230560817835,0.21575589484239235
Satara,2021,Wheat,Rabi,37957.18,92410.17,2.434589977443003,2.1667699995738756,1.9734074956959342,2.1915891575709376,0.2315908316845871
Satara,2021,other_oilseeds,Kharif,85.0,26.0,0.3058823529411765,0.25,0.3333333333333333,0.29640522875816994,0.042467317117946185
Satara,2021,other_oilseeds,Rabi,650.0,156.0,0.24,0.22499999999999998,0.171875,0.21229166666666666,0.03579637144087837
Satara,2022,Arhar_Tur,Kharif,1122.0,978.0,0.8716577540106952,0.33479967293540475,0.34010407632263656,0.5155205010895788,0.308435311471422
Satara,2022,Bajra,Kharif,45453.0,30513.0,0.671308824500033,0.9370286200280861,0.8869237532585725,0.8317537325955638,0.1411897688178404
Satara,2022,Bajra,Summer,981.0,392.4,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.0
Satara,2022,Cottonlint,Kharif,503.36,1088.81,2.163084075015893,1.5,0.5555555555555556,1.406213210190483,0.8078576339161913
Satara,2022,Gram,Rabi,33916.31,32479.95,0.9576498740576438,1.15337014118995,0.9508432548239263,1.02062109002384,0.11501441412046885
Satara,2022,Groundnut,Kharif,31133.35,46762.29,1.501999945396175,1.6673999121313636,1.7674417200144945,1.6456138591806777,0.134055242364886
Satara,2022,Groundnut,Summer,2957.0,5048.0,1.707135610415962,1.8162289555458626,2.1108065427049274,1.8780570362222508,0.20881711870403588
Satara,2022,Jowar,Kharif,12638.8,18153.11,1.4363001234294397,1.3441001631124267,1.62995495951417,1.4701184153520124,0.14589722001426492
Satara,2022,Jowar,Rabi,112894.96,115350.43,1.0217500409229958,1.2069299833331493,1.0169047048022009,1.0818615763527821,0.10833950867059548
Satara,2022,Maize,Kharif,21437.0,51690.0,2.4112515743807434,3.3205999999999998,2.5922001053802473,2.774683893253664,0.4813563019443352
Satara,2022,Maize,Rabi,20153.01,34667.21,1.7202001090655938,4.299799926698881,3.4647022404324823,3.1615674253989856,1.3162453577686286
Satara,2022,Maize,Summer,1076.48,2260.61,2.1000018579072535,3.0500001857914154,2.1,2.4166673478995566,0.5484823266660295
Satara,2022,MoongGreen_Gram,Kharif,11966.96,12328.36,1.0301998168290027,0.5623999887885521,0.6924329885678945,0.7616775980618163,0.2414648664643434
Satara,2022,Niger_seed,Kharif,582.0,265.4,0.4560137457044673,0.17110507246376813,0.4249010506483936,0.35067328960554306,0.1562867825634009
Satara,2022,Other_Cereals,Kharif,298.0,149.0,0.5,0.5,0.43,0.4766666666666666,0.04041451884327387
Satara,2022,Other_Cereals,Rabi,168.0,79.8,0.475,0.45999999999999996,0.42500000000000004,0.4533333333333333,0.025658007197234912
Satara,2022,Other_Kharif_pulses,Kharif,44573.0,57945.0,1.3000022435106455,1.4000000000000001,1.1139999003760803,1.271334047962242,0.14513928938514295
Satara,2022,Other_Rabi_pulses,Rabi,2564.0,1243.54,0.485,0.4750017211703959,0.45,0.4700005737234652,0.018027995086517288
Satara,2022,Other_Summer_Pulses,Summer,21.0,12.36,0.5885714285714285,0.5885714285714285,0.5885714285714285,0.5885714285714285,0.0
Satara,2022,Ragi,Kharif,4916.0,5565.0,1.1320179007323028,1.2032008530438154,1.318626582278481,1.217948445351533,0.0941744053140612
Satara,2022,Rice,Kharif,47710.76,93200.74,1.9534532671456082,1.9716190842788759,2.320324147037526,2.0817988328206702,0.20676857442492735
Satara,2022,Safflower,Rabi,25.0,3.01,0.1204,1.1228641171684297,0.4666666666666667,0.5699769279450323,0.5091545287205279
Satara,2022,Soyabean,Kharif,85795.0,184186.0,2.146815082464013,2.37109996125015,2.2620317967567556,2.2599822801569727,0.11215648488494932
Satara,2022,Soyabean,Summer,80.0,117.6,1.47,1.75,1.75,1.47,0.0
Satara,2022,Sunflower,Kharif,76.0,44.0,0.5789473684210527,0.5732941812842902,0.6825326869399149,0.611591412215086,0.061501934732888786
Satara,2022,Sunflower,Rabi,55.0,64.36,1.1701818181818182,1.3188235294117647,0.38999999999999996,0.9596684491978609,0.4989140167282973
Satara,2022,Sunflower,Summer,61.0,52.0,0.8524590163934426,2.0,2.0,1.6174863387978142,0.6625330957913739
Satara,2022,Urad,Kharif,3929.55,4282.03,1.0896998384038883,0.7738997434144226,0.6798963866015518,0.8478319894732875,0.21467230849077604
Satara,2022,Wheat,Rabi,44542.46,104153.63,2.3382999053038382,2.434589977443003,2.1667699995738756,2.3132199607735724,0.1356600082916335
Satara,2022,other_oilseeds,Kharif,51.0,25.5,0.5,0.3058823529411765,0.25,0.3519607843137255,0.13121515300572578
Satara,2022,other_oilseeds,Rabi,91.0,22.75,0.25,0.24,0.22499999999999998,0.2383333333333333,0.012583057392117913
Sindhudurg,1997,MoongGreen_Gram,Kharif,100.0,100.0,1.0,1.0,1.0,1.0,0.0
Sindhudurg,1997,Other_Rabi_pulses,Rabi,400.0,17.0,0.0425,0.0425,0.0425,0.0425,0.0
Sindhudurg,1997,Pulses_total,Kharif,24.0,10.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0
Sindhudurg,1997,Ragi,Kharif,3300.0,3900.0,1.1818181818181819,1.1818181818181819,1.1818181818181819,1.1818181818181819,0.0
Sindhudurg,1997,Rice,Kharif,75300.0,196900.0,2.6148738379814076,2.6148738379814076,2.6148738379814076,2.6148738379814076,0.0
Sindhudurg,1997,Rice,Summer,46.0,82.0,1.7826086956521738,1.7826086956521738,1.7826086956521738,1.7826086956521738,0.0
Sindhudurg,1997,Total_foodgrain,Kharif,835.0,2032.0,2.4335329341317364,2.4335329341317364,2.4335329341317364,2.4335329341317364,0.0
Sindhudurg,1997,Urad,Kharif,300.0,200.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
Sindhudurg,1998,Groundnut,Kharif,1300.0,1100.0,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.0
Sindhudurg,1998,Groundnut,Summer,3500.0,5100.0,1.457142857142857,1.457142857142857,1.457142857142857,1.457142857142857,0.0
Sindhudurg,1998,Maize,Rabi,200.0,200.0,1.0,1.0,1.0,1.0,0.0
Sindhudurg,1998,MoongGreen_Gram,Kharif,100.0,100.0,1.0,1.0,1.0,1.0,0.0
Sindhudurg,1998,Other_Cereals,Kharif,1200.0,800.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
Sindhudurg,1998,Other_Cereals,Rabi,100.0,100.0,1.0,1.0,1.0,1.0,0.0
Sindhudurg,1998,Other_Kharif_pulses,Kharif,2200.0,800.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.0
Sindhudurg,1998,Other_Rabi_pulses,Rabi,3700.0,1500.0,0.40540540540540543,0.0425,0.0425,0.40540540540540543,0.0
Sindhudurg,1998,Ragi,Kharif,3200.0,3400.0,1.0625,1.1818181818181819,1.1818181818181819,1.0625,0.0
Sindhudurg,1998,Rice,Kharif,75600.0,208200.0,2.753968253968254,2.6148738379814076,2.6148738379814076,2.753968253968254,0.0
Sindhudurg,1998,Rice,Summer,4500.0,10100.0,2.2444444444444445,1.7826086956521738,1.7826086956521738,2.2444444444444445,0.0
Sindhudurg,1998,Sesamum,Kharif,200.0,100.0,0.5,0.5,0.5,0.5,0.0
Sindhudurg,1998,Urad,Kharif,300.0,200.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
Sindhudurg,1999,Groundnut,Kharif,1400.0,800.0,0.5714285714285714,0.8461538461538461,0.8461538461538461,0.5714285714285714,0.0
Sindhudurg,1999,Groundnut,Summer,3600.0,7600.0,2.111111111111111,1.457142857142857,1.457142857142857,2.111111111111111,0.0
Sindhudurg,1999,Maize,Rabi,100.0,100.0,1.0,1.0,1.0,1.0,0.0
Sindhudurg,1999,MoongGreen_Gram,Kharif,100.0,100.0,1.0,1.0,1.0,1.0,0.0
Sindhudurg,1999,Niger_seed,Kharif,200.0,100.0,0.5,0.5,0.5,0.5,0.0
Sindhudurg,1999,Other_Kharif_pulses,Kharif,1000.0,500.0,0.5,0.36363636363636365,0.36363636363636365,0.5,0.0
Sindhudurg,1999,Other_Rabi_pulses,Rabi,4800.0,2200.0,0.4583333333333333,0.40540540540540543,0.0425,0.3020795795795796,0.22635483204411486
Sindhudurg,1999,Ragi,Kharif,3200.0,3600.0,1.125,1.0625,1.1818181818181819,1.1231060606060606,0.05968163354768456
Sindhudurg,1999,Rice,Kharif,75400.0,172400.0,2.286472148541114,2.753968253968254,2.6148738379814076,2.551771413496925,0.24005122188660225
Sindhudurg,1999,Rice,Summer,4500.0,8900.0,1.9777777777777779,2.2444444444444445,1.7826086956521738,2.001610305958132,0.23183842814604713
Sindhudurg,1999,Sesamum,Kharif,200.0,100.0,0.5,0.5,0.5,0.5,0.0
Sindhudurg,1999,Urad,Kharif,300.0,200.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
Sindhudurg,2000,Groundnut,Kharif,1400.0,500.0,0.35714285714285715,0.5714285714285714,0.8461538461538461,0.5915750915750916,0.24512720891179537
Sindhudurg,2000,Groundnut,Summer,3400.0,7600.0,2.235294117647059,2.111111111111111,1.457142857142857,1.934516028633676,0.41805407954292084
Sindhudurg,2000,Maize,Rabi,100.0,100.0,1.0,1.0,1.0,1.0,0.0
Sindhudurg,2000,MoongGreen_Gram,Kharif,100.0,100.0,1.0,1.0,1.0,1.0,0.0
Sindhudurg,2000,Niger_seed,Kharif,100.0,10.0,0.1,0.5,0.5,0.1,0.0
Sindhudurg,2000,Other_Kharif_pulses,Kharif,1500.0,600.0,0.4,0.5,0.36363636363636365,0.4212121212121212,0.07061321331958208
Sindhudurg,2000,Other_Rabi_pulses,Rabi,4600.0,1700.0,0.3695652173913043,0.4583333333333333,0.40540540540540543,0.4111013187100143,0.044657330565704235
Sindhudurg,2000,Ragi,Kharif,3200.0,3800.0,1.1875,1.125,1.0625,1.125,0.062499999999999924
Sindhudurg,2000,Rice,Kharif,75400.0,187300.0,2.4840848806366047,2.286472148541114,2.753968253968254,2.508175094381991,0.23467723780995398
Sindhudurg,2000,Rice,Summer,4400.0,10200.0,2.3181818181818183,1.9777777777777779,2.2444444444444445,2.1801346801346804,0.17908248663683438
Sindhudurg,2000,Sesamum,Kharif,200.0,100.0,0.5,0.5,0.5,0.5,0.0
Sindhudurg,2000,Small_millets,Kharif,1100.0,700.0,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0
Sindhudurg,2000,Urad,Kharif,300.0,200.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
Sindhudurg,2001,Groundnut,Kharif,1500.0,1000.0,0.6666666666666666,0.35714285714285715,0.5714285714285714,0.5317460317460317,0.1585316218685568
Sindhudurg,2001,Groundnut,Summer,3400.0,7600.0,2.235294117647059,2.235294117647059,2.111111111111111,2.1938997821350763,0.07169709225230801
Sindhudurg,2001,Maize,Rabi,100.0,200.0,2.0,1.0,1.0,1.3333333333333333,0.5773502691896258
Sindhudurg,2001,MoongGreen_Gram,Kharif,100.0,100.0,1.0,1.0,1.0,1.0,0.0
Sindhudurg,2001,Niger_seed,Kharif,100.0,100.0,1.0,0.1,0.5,0.5333333333333333,0.4509249752822894
Sindhudurg,2001,Other_Kharif_pulses,Kharif,700.0,200.0,0.2857142857142857,0.4,0.5,0.3952380952380952,0.10722219284950192
Sindhudurg,2001,Other_Rabi_pulses,Rabi,5900.0,3000.0,0.5084745762711864,0.3695652173913043,0.4583333333333333,0.44545770899860804,0.07034407418263237
Sindhudurg,2001,Ragi,Kharif,2900.0,3200.0,1.103448275862069,1.1875,1.125,1.1386494252873565,0.04365665116160475
Sindhudurg,2001,Rice,Kharif,74300.0,189400.0,2.5491251682368774,2.4840848806366047,2.286472148541114,2.439894065804865,0.1367891562787257
Sindhudurg,2001,Rice,Summer,4300.0,8000.0,1.8604651162790697,2.3181818181818183,1.9777777777777779,2.052141570746222,0.23774697701269015
Sindhudurg,2001,Sesamum,Kharif,200.0,100.0,0.5,0.5,0.5,0.5,0.0
Sindhudurg,2001,Small_millets,Kharif,1000.0,600.0,0.6,0.6363636363636364,0.6363636363636364,0.6,0.0
Sindhudurg,2001,Small_millets,Rabi,200.0,100.0,0.5,0.5,0.5,0.5,0.0
Sindhudurg,2001,Urad,Kharif,300.0,200.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
Sindhudurg,2002,Groundnut,Kharif,1400.0,1100.0,0.7857142857142857,0.6666666666666666,0.35714285714285715,0.6031746031746031,0.22122793436137062
Sindhudurg,2002,Groundnut,Summer,3400.0,8900.0,2.6176470588235294,2.235294117647059,2.235294117647059,2.3627450980392157,0.2207515735136804
Sindhudurg,2002,Maize,Rabi,100.0,100.0,1.0,2.0,1.0,1.3333333333333333,0.5773502691896258
Sindhudurg,2002,MoongGreen_Gram,Kharif,100.0,100.0,1.0,1.0,1.0,1.0,0.0
Sindhudurg,2002,Niger_seed,Kharif,100.0,10.0,0.1,1.0,0.1,0.4000000000000001,0.5196152422706632
Sindhudurg,2002,Other_Kharif_pulses,Kharif,2000.0,600.0,0.3,0.2857142857142857,0.4,0.32857142857142857,0.0622699849077239
Sindhudurg,2002,Other_Rabi_pulses,Rabi,4300.0,1800.0,0.4186046511627907,0.5084745762711864,0.3695652173913043,0.43221481494176045,0.07044771049986469
Sindhudurg,2002,Ragi,Kharif,2700.0,2100.0,0.7777777777777778,1.103448275862069,1.1875,1.0229086845466158,0.21640943642231536
Sindhudurg,2002,Rice,Kharif,74500.0,163300.0,2.191946308724832,2.5491251682368774,2.4840848806366047,2.4083854525327713,0.19024191699522217
Sindhudurg,2002,Rice,Summer,4400.0,9000.0,2.0454545454545454,1.8604651162790697,2.3181818181818183,2.0747004933051447,0.23025559471909118
Sindhudurg,2002,Sesamum,Kharif,200.0,100.0,0.5,0.5,0.5,0.5,0.0
Sindhudurg,2002,Small_millets,Kharif,700.0,400.0,0.5714285714285714,0.6,0.6363636363636364,0.6025974025974026,0.032545361262705644
Sindhudurg,2002,Small_millets,Rabi,300.0,300.0,1.0,0.5,0.5,1.0,0.0
Sindhudurg,2002,Urad,Kharif,300.0,200.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
Sindhudurg,2003,Groundnut,Kharif,1500.0,1300.0,0.8666666666666667,0.7857142857142857,0.6666666666666666,0.7730158730158729,0.10060286906343407
Sindhudurg,2003,Groundnut,Summer,3400.0,7300.0,2.1470588235294117,2.6176470588235294,2.235294117647059,2.3333333333333335,0.2501441337680996
Sindhudurg,2003,Maize,Rabi,100.0,200.0,2.0,1.0,2.0,1.6666666666666667,0.5773502691896258
Sindhudurg,2003,MoongGreen_Gram,Kharif,100.0,100.0,1.0,1.0,1.0,1.0,0.0
Sindhudurg,2003,Niger_seed,Kharif,200.0,100.0,0.5,0.1,1.0,0.5333333333333333,0.4509249752822894
Sindhudurg,2003,Other_Kharif_pulses,Kharif,1400.0,400.0,0.2857142857142857,0.3,0.2857142857142857,0.2904761904761905,0.008247860988422992
Sindhudurg,2003,Other_Rabi_pulses,Rabi,4600.0,2100.0,0.45652173913043476,0.4186046511627907,0.5084745762711864,0.46120032218813733,0.04511726625492747
Sindhudurg,2003,Ragi,Kharif,2800.0,4800.0,1.7142857142857142,0.7777777777777778,1.103448275862069,1.1985039226418535,0.4754350226625407
